Date,Closing
2024-01-02,185.63999938964844
2024-01-03,184.25
2024-01-04,181.91000366210938
2024-01-05,181.17999267578125
2024-01-08,185.55999755859375
2024-01-09,185.13999938964844
2024-01-10,186.19000244140625
2024-01-11,185.58999633789062
2024-01-12,185.9199981689453
2024-01-16,183.6300048828125
2024-01-17,182.67999267578125
2024-01-18,188.6300048828125
2024-01-19,191.55999755859375
2024-01-22,193.88999938964844
2024-01-23,195.17999267578125
2024-01-24,194.5
2024-01-25,194.1699981689453
2024-01-26,192.4199981689453
2024-01-29,191.72999572753906
2024-01-30,188.0399932861328
2024-01-31,184.39999389648438
2024-02-01,186.86000061035156
2024-02-02,185.85000610351562
2024-02-05,187.67999267578125
2024-02-06,189.3000030517578
2024-02-07,189.41000366210938
2024-02-08,188.32000732421875
2024-02-09,188.85000610351562
2024-02-12,187.14999389648438
2024-02-13,185.0399932861328
2024-02-14,184.14999389648438
2024-02-15,183.86000061035156
2024-02-16,182.30999755859375
2024-02-20,181.55999755859375
2024-02-21,182.32000732421875
2024-02-22,184.3699951171875
2024-02-23,182.52000427246094
2024-02-26,181.16000366210938
2024-02-27,182.6300048828125
2024-02-28,181.4199981689453
2024-02-29,180.75
2024-03-01,179.66000366210938
2024-03-04,175.10000610351562
2024-03-05,170.1199951171875
2024-03-06,169.1199951171875
2024-03-07,169.0
2024-03-08,170.72999572753906
2024-03-11,172.75
2024-03-12,173.22999572753906
2024-03-13,171.1300048828125
2024-03-14,173.0
2024-03-15,172.6199951171875
2024-03-18,173.72000122070312
2024-03-19,176.0800018310547
2024-03-20,178.6699981689453
2024-03-21,171.3699951171875
2024-03-22,172.27999877929688
2024-03-25,170.85000610351562
2024-03-26,169.7100067138672
2024-03-27,173.30999755859375
2024-03-28,171.47999572753906
2024-04-01,170.02999877929688
2024-04-02,168.83999633789062
2024-04-03,169.64999389648438
2024-04-04,168.82000732421875
2024-04-05,169.5800018310547
2024-04-08,168.4499969482422
2024-04-09,169.6699981689453
2024-04-10,167.77999877929688
2024-04-11,175.0399932861328
2024-04-12,176.5500030517578
2024-04-15,172.69000244140625
2024-04-16,169.3800048828125
2024-04-17,168.0
2024-04-18,167.0399932861328
2024-04-19,165.0
2024-04-22,165.83999633789062
2024-04-23,166.89999389648438
2024-04-24,169.02000427246094
2024-04-25,169.88999938964844
2024-04-26,169.3000030517578
2024-04-29,173.5
2024-04-30,170.3300018310547
2024-05-01,169.3000030517578
2024-05-02,173.02999877929688
2024-05-03,183.3800048828125
2024-05-06,181.7100067138672
2024-05-07,182.39999389648438
2024-05-08,182.74000549316406
2024-05-09,184.57000732421875
2024-05-10,183.0500030517578
2024-05-13,186.27999877929688
2024-05-14,187.42999267578125
2024-05-15,189.72000122070312
2024-05-16,189.83999633789062
2024-05-17,189.8699951171875
2024-05-20,191.0399932861328
2024-05-21,192.35000610351562
2024-05-22,190.89999389648438
2024-05-23,186.8800048828125
2024-05-24,189.97999572753906
2024-05-28,189.99000549316406
2024-05-29,190.2899932861328
2024-05-30,191.2899932861328
2024-05-31,192.25
2024-06-03,194.02999877929688
2024-06-04,194.35000610351562
2024-06-05,195.8699951171875
2024-06-06,194.47999572753906
2024-06-07,196.88999938964844
2024-06-10,193.1199951171875
2024-06-11,207.14999389648438
2024-06-12,213.07000732421875
2024-06-13,214.24000549316406
2024-06-14,212.49000549316406
2024-06-17,216.6699981689453
2024-06-18,214.2899932861328
2024-06-20,209.67999267578125
2024-06-21,207.49000549316406
2024-06-24,208.13999938964844
2024-06-25,209.07000732421875
2024-06-26,213.25
2024-06-27,214.10000610351562
2024-06-28,210.6199951171875
2024-07-01,216.75
2024-07-02,220.27000427246094
2024-07-03,221.5500030517578
2024-07-05,226.33999633789062
2024-07-08,227.82000732421875
2024-07-09,228.67999267578125
2024-07-10,232.97999572753906
2024-07-11,227.57000732421875
2024-07-12,230.5399932861328
2024-07-15,234.39999389648438
2024-07-16,234.82000732421875
2024-07-17,228.8800048828125
2024-07-18,224.17999267578125
2024-07-19,224.30999755859375
2024-07-22,223.9600067138672
2024-07-23,225.00999450683594
2024-07-24,218.5399932861328
2024-07-25,217.49000549316406
2024-07-26,217.9600067138672
2024-07-29,218.24000549316406
2024-07-30,218.8000030517578
2024-07-31,222.0800018310547
2024-08-01,218.36000061035156
2024-08-02,219.86000061035156
2024-08-05,209.27000427246094
2024-08-06,207.22999572753906
2024-08-07,209.82000732421875
2024-08-08,213.30999755859375
2024-08-09,216.24000549316406
2024-08-12,217.52999877929688
2024-08-13,221.27000427246094
2024-08-14,221.72000122070312
2024-08-15,224.72000122070312
2024-08-16,226.0500030517578
2024-08-19,225.88999938964844
2024-08-20,226.50999450683594
2024-08-21,226.39999389648438
2024-08-22,224.52999877929688
2024-08-23,226.83999633789062
2024-08-26,227.17999267578125
2024-08-27,228.02999877929688
2024-08-28,226.49000549316406
2024-08-29,229.7899932861328
2024-08-30,229.0
